IPEDS_ID,School,Longitude,Latitude,Programslist
123651, Vanguard University of Southern California,-117.900911,33.662686,"Biochemistry, Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Marketing/Marketing Management (General), Organizational Leadership, Communication and Media Studies (Other), Communication (General), Speech Communication and Rhetoric, Curriculum and Instruction, Early Childhood Education and Teaching, Education (General), Music Teacher Education, English Language and Literature (General), Nursing Administration, Registered Nursing/Registered Nurse, History (General), Mathematics (General), Exercise Science and Kinesiology, Religion/Religious Studies, Environmental Chemistry, Physical Sciences (General), Clinical Psychology, Industrial and Organizational Psychology, Psychology (General), Cultural Anthropology, Sociology (General), Bible/Biblical Studies, Pastoral Studies/Counseling, Religious/Sacred Music, Theology/Theological Studies, Directing and Theatrical Production, Drama and Dramatics/Theatre Arts (General), Music (General), Musical Theatre, Technical Theatre/Theatre Design and Technology"
123961, University of Southern California,-118.284169,34.021281,"Architectural and Building Sciences/Technology, Architecture, Architecture and Related Services (Other), City/Urban/Community/Regional Planning, Real Estate Development, AfricanAmerican/Black Studies, American/United States Studies/Civilization, Area Studies (Other), AsianAmerican Studies, East Asian Studies, Ethnic/Cultural Minority/Gender/Group Studies (Other), Near and Middle Eastern Studies, Russian/Central European/East European and Eurasian Studies, Biochemistry, Biochemistry and Molecular Biology, Biochemistry/Biophysics and Molecular Biology (Other), Bioinformatics, Biological and Biomedical Sciences (Other), Biology/Biological Sciences (General), Biomathematics/Bioinformatics/Computational Biology (Other), Biomedical Sciences (General), Biophysics, Biostatistics, Biotechnology, Cell/Cellular and Molecular Biology, Cell/Cellular Biology and Anatomical Sciences (Other), Computational Biology, Epidemiology, Marine Biology and Biological Oceanography, Microbiology and Immunology, Molecular Biology, Molecular Medicine, Molecular Pharmacology, Neurobiology and Neurosciences (Other), Neuroscience, Oncology and Cancer Biology, Pathology/Experimental Pathology, Pharmacology and Toxicology (Other), Physiology/Pathology/Related Sciences (Other), Accounting, Business Administration and Management (General), Business Administration/Management and Operations (Other), Business Statistics, Business/Management/Marketing/Related Support Services (Other), Construction Management (General), Entrepreneurial and Small Business Operations (Other), Hospitality Administration/Management (General), Human Resources Management/Personnel Administration (General), International Business/Trade/Commerce, Management Science, Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), NonProfit/Public/Organizational Management, Project Management, Real Estate, Restaurant/Food Services Management, Taxation, Communication and Media Studies (Other), Digital Communication and Media/Multimedia, International and Intercultural Communication, Journalism, Public Relations/Advertising/Applied Communication, Public Relations/Image Management, Speech Communication and Rhetoric, Artificial Intelligence, Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Computer Systems Networking and Telecommunications, Data Modeling/Warehousing and Database Administration, Informatics, Modeling/Virtual Environments and Simulation, College Student Counseling and Personnel Services, Counselor Education/School Counseling and Guidance Services, Education (Other), Educational Leadership and Administration (General), Higher Education/Higher Education Administration, Learning Sciences, Teacher Education and Professional Development/Specific Subject Areas (Other), Teaching English as a Second or Foreign Language/ESL Language Instructor, Urban Education and Leadership, Aerospace/Aeronautical/Astronautical/Space Engineering (General), Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Civil Engineering (Other), Computer Engineering (General), Electrical and Computer Engineering, Electrical and Electronics Engineering, Electrical/Electronics/Communications Engineering (Other), Engineering (Other), Environmental/Environmental Health Engineering, Industrial Engineering, Materials Engineering, Mechanical Engineering, Operations Research, Petroleum Engineering, Structural Engineering, Systems Engineering, Transportation and Highway Engineering, Biomedical Technology/Technician, Civil Engineering Technologies/Technicians, EngineeringRelated Fields (Other), Creative Writing, English Language and Literature (General), Rhetoric and Composition/Writing Studies (Other), Classics and Classical Languages/Literatures/Linguistics (General), Comparative Literature, East Asian Languages/Literatures/Linguistics (General), French Language and Literature, Italian Language and Literature, Linguistic/Comparative/Related Language Studies and Services (Other), Linguistics, Slavic Languages/Literatures/Linguistics (General), Spanish Language and Literature, Advanced/Graduate Dentistry and Oral Sciences (Other), Behavioral Aspects of Health, Clinical and Industrial Drug Development, Dental Hygiene/Hygienist, Dental Public Health and Education, Dentistry, Family Practice Nurse/Nursing, Health Professions and Related Clinical Sciences (Other), Health Services/Allied Health/Health Sciences (General), Health/Health Care Administration/Management, International Public Health/International Health, Long Term Care Administration/Management, Marriage and Family Therapy/Counseling, Medical Science/Scientist, Medical/Health Humanities, Medicine, Occupational Therapy/Therapist, Oral Biology and Oral and Maxillofacial Pathology, Pharmaceutical Marketing and Management, Pharmaceutical Sciences, Pharmacoeconomics/Pharmaceutical Economics, Pharmacy, Pharmacy Administration and Pharmacy Policy and Regulatory Affairs, Physical Therapy/Therapist, Physician Assistant, Public Health (General), Public Health (Other), History (General), History (Other), Criminal Justice/Safety Studies, Advanced Legal Research/Studies (General), International Business/Trade/Tax Law, Law, Legal Research and Advanced Professional Studies (Other), Programs for Foreign Lawyers, Library and Information Science, Applied Mathematics (General), Computational and Applied Mathematics, Financial Mathematics, Mathematics (General), Statistics (General), Cognitive Science (General), Dispute Resolution, Gerontology, Historic Preservation and Conservation (General), Human Biology, International/Globalization Studies, Marine Sciences, Mathematics and Computer Science, Multi/Interdisciplinary Studies (General), Multi/Interdisciplinary Studies (Other), Science/Technology and Society, Environmental Science, Environmental Studies, Exercise Science and Kinesiology, Jewish/Judaic Studies, Philosophy, Philosophy (Other), Religion/Religious Studies, Astronomy, Chemistry (General), Geology/Earth Science (General), Materials Science, Physics (General), Applied Behavior Analysis, Applied Psychology, Psychology (General), Research and Experimental Psychology (Other), Public Administration, Public Administration and Social Service Professions (Other), Public Policy Analysis (General), Public Policy Analysis (Other), Social Work, Anthropology (General), Archeology, Econometrics and Quantitative Economics, Economics (General), Geographic Information Science and Cartography, International Relations and Affairs, Political Economy, Political Science and Government (General), Social Sciences (General), Sociology (General), Urban Studies/Affairs, Religious/Sacred Music, Acting, Art History/Criticism and Conservation, Art/Art Studies (General), Arts/Entertainment/Media Management (General), Brass Instruments, Cinematography and Film/Video Production, Dance (General), Design and Visual Communications (General), Digital Arts, Drama and Dramatics/Theatre Arts (General), Dramatic/Theatre Arts and Stagecraft (Other), Film/Cinema/Media Studies, Fine Arts and Art Studies (Other), Fine/Studio Arts (General), Game and Interactive Media Design, Jazz/Jazz Studies, Keyboard Instruments, Music Management, Music Performance (General), Music Theory and Composition, Music (General), Music (Other), Percussion Instruments, Playwriting and Screenwriting, Stringed Instruments, Technical Theatre/Theatre Design and Technology, Visual and Performing Arts (General), Voice and Opera, Woodwind Instruments"
124292, Thomas Aquinas College,-119.087141,34.429009,"Liberal Arts and Sciences/Liberal Studies, Liberal Arts and Sciences/Liberal Studies"
125727, Westmont College,-119.662517,34.450151,"Biology/Biological Sciences (General), Business/Managerial Economics, Speech Communication and Rhetoric, Computer and Information Sciences (General), Engineering Physics/Applied Physics, English Language and Literature (General), Spanish Language and Literature, History (General), Liberal Arts and Sciences/Liberal Studies, Exercise Science and Kinesiology, Philosophy, Religion/Religious Studies, Chemistry (General), Physics (General), Psychology (General), Anthropology (General), Political Science and Government (General), Social Sciences (General), Sociology (General), Art History/Criticism and Conservation, Art/Art Studies (General), Music (General)"
125763, Whittier College,-118.032299,33.978773,"Biochemistry, Biology/Biological Sciences (General), Business Administration and Management (General), Education (General), Engineering Physics/Applied Physics, English Language and Literature (General), Child Development, French Language and Literature, Spanish Language and Literature, History (General), Mathematics (General), International/Globalization Studies, Environmental Science, Exercise Science and Kinesiology, Philosophy, Chemistry (General), Physics (General), Psychology (General), Social Work, Anthropology (General), Economics (General), Economics (Other), Political Science and Government (General), Social Sciences (General), Sociology (General), Art History/Criticism and Conservation, Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
125897, Woodbury University,-118.341147,34.208011,"Architectural and Building Sciences/Technology, Architecture, Interior Architecture, Accounting, Apparel and Accessories Marketing Operations, Business Administration and Management (General), Marketing/Marketing Management (General), Organizational Leadership, Communication (General), Drafting and Design Technology/Technician (General), Professional/Technical/Business/Scientific Writing, Criminal Justice/Safety Studies, Human Computer Interaction, Multi/Interdisciplinary Studies (Other), Psychology (General), Political Science and Government (General), Cinematography and Film/Video Production, Commercial and Advertising Art, Fashion/Apparel Design, Film/Video and Photographic Arts (Other), Game and Interactive Media Design"
126182, Adams State University,-105.879642,37.473636,"Biology/Biological Sciences (General), Business Administration and Management (General), Business/Commerce (General), Communication and Media Studies (Other), Early Childhood Education and Teaching, Elementary Education and Teaching, Music Teacher Education, Physical Education Teaching and Coaching, Teacher Education/Multiple Levels, Creative Writing, English Language and Literature (General), Registered Nursing/Registered Nurse, American History (United States), Humanities/Humanistic Studies, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Cultural Resource Management and Policy Analysis, Exercise Science and Kinesiology, Sports Studies, Chemistry (General), Geology/Earth Science (General), Counseling Psychology, Psychology (General), Psychology (Other), Public Administration, American Government and Politics (United States), Sociology (General), Dramatic/Theatre Arts and Stagecraft (Other), Fine/Studio Arts (General), Music History/Literature/Theory"
126562, University of Colorado Denver/Anschutz Medical Campus,-104.837722,39.745149,"Architectural and Building Sciences/Technology, City/Urban/Community/Regional Planning, Environmental Design/Architecture, Ethnic Studies, Anatomy, Biochemistry, Biochemistry and Molecular Biology, Biological and Biomedical Sciences (Other), Biology/Biological Sciences (General), Biomedical Sciences (General), Biostatistics, Biotechnology, Cell/Cellular Biology and Anatomical Sciences (Other), Computational Biology, Epidemiology, Human/Medical Genetics, Immunology, Microbiology (General), Molecular Biology, Neuroscience, Oncology and Cancer Biology, Pharmacology, Physiology (General), Toxicology, Accounting, Business Administration and Management (General), Business Administration/Management and Operations (Other), Finance (General), International Business/Trade/Commerce, Management Science, Marketing/Marketing Management (General), Organizational Behavior Studies, Taxation, Speech Communication and Rhetoric, Computer and Information Sciences (General), Information Science/Studies, Bilingual and Multilingual Education, Curriculum and Instruction, Early Childhood Education and Teaching, Education (General), Educational Assessment/Testing/Measurement, Educational Leadership and Administration (General), English/Language Arts Teacher Education, Mathematics Teacher Education, Special Education and Teaching (General), Teacher Education and Professional Development/Specific Subject Areas (Other), Urban Education and Leadership, Bioengineering and Biomedical Engineering, Civil Engineering (General), Construction Engineering, Electrical and Electronics Engineering, Engineering Science, Engineering (General), Mechanical Engineering, Construction Engineering Technology/Technician, English Language and Literature (General), Writing (General), Human Development and Family Studies (General), Human Development/Family Studies/Related Services (Other), French Language and Literature, Spanish Language and Literature, Anesthesiologist Assistant, Clinical/Hospital/Managed Care Pharmacy, Dental Clinical Sciences (General), Dentistry, Genetic Counseling/Counselor, Health Professions and Related Clinical Sciences (Other), Health Services/Allied Health/Health Sciences (General), Medical Science/Scientist, Medicinal and Pharmaceutical Chemistry, Medicine, Mental and Social Health Services and Allied Professions (Other), Nursing Administration, Pharmaceutical Sciences, Pharmacoeconomics/Pharmaceutical Economics, Pharmacy, Physical Therapy/Therapist, Physician Assistant, Public Health (General), Registered Nursing/Registered Nurse, Rehabilitation Science, History (General), Criminal Justice/Law Enforcement Administration, Cyber/Computer Forensics and Counterterrorism, Humanities/Humanistic Studies, Library and Information Science, Applied Mathematics (General), Mathematics (General), Statistics (General), Behavioral Sciences, Biological and Physical Sciences, Historic Preservation and Conservation (General), International/Globalization Studies, Multi/Interdisciplinary Studies (Other), Sustainability Studies, Environmental Science, Philosophy, Chemistry (General), Physics (General), Behavioral Neuroscience, Health/Medical Psychology, Psychology (General), School Psychology, Public Administration, Public Administration and Social Service Professions (Other), Anthropology (General), Econometrics and Quantitative Economics, Geographic Information Science and Cartography, Geography, Political Science and Government (General), Social Sciences (General), Sociology (General), Cinematography and Film/Video Production, Fine/Studio Arts (General), Music (General), Music (Other)"
126580, University of Colorado Colorado Springs,-104.800296,38.892735,"Ethnic/Cultural Minority/Gender/Group Studies (Other), Biochemistry, Biology/Biological Sciences (General), Exercise Physiology and Kinesiology, Physiology (General), Accounting, Business Administration and Management (General), Communication (General), Digital Communication and Media/Multimedia, Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Modeling/Virtual Environments and Simulation, Counselor Education/School Counseling and Guidance Services, Curriculum and Instruction, Early Childhood Education and Teaching, Educational Evaluation and Research, Educational Leadership and Administration (General), Elementary Education and Teaching, Special Education and Teaching (General), Computer Engineering (General), Electrical and Electronics Engineering, Engineering (General), Engineering (Other), Mechanical Engineering, Systems Engineering, English Language and Literature (General), Professional/Technical/Business/Scientific Writing, Spanish Language and Literature, Athletic Training/Trainer, Health Services/Allied Health/Health Sciences (General), Registered Nursing/Registered Nurse, History (General), Criminal Justice/Law Enforcement Administration, Mathematics (General), Biological and Physical Sciences, Multi/Interdisciplinary Studies (General), Natural Sciences, Philosophy, Chemistry (General), Physics (General), Psychology (General), Human Services (General), Public Administration, Social Work, Anthropology (General), Economics (General), Geography, Geography (Other), Political Science and Government (General), Sociology (General), Visual and Performing Arts (General)"
126614, University of Colorado Boulder,-105.270823,40.008781,"Environmental Design/Architecture, Asian Studies/Civilization, Comparative Group Studies, Ethnic Studies, Russian Studies, Women's Studies, Biochemistry, Cell/Cellular and Molecular Biology, Ecology and Evolutionary Biology, Neuroscience, Physiology (General), Accounting, Business Administration and Management (General), Business Statistics, Finance (General), Management Science, Organizational Leadership, Real Estate, Taxation, Digital Communication and Media/Multimedia, Journalism, Journalism (Other), Mass Communication/Media Studies, Public Relations/Advertising/Applied Communication, Speech Communication and Rhetoric, Artificial Intelligence, Computer Science, Information Science/Studies, Curriculum and Instruction, Education (Other), Educational Evaluation and Research, Elementary Education and Teaching, Higher Education/Higher Education Administration, Multicultural Education, Music Teacher Education, Social and Philosophical Foundations of Education, Aerospace/Aeronautical/Astronautical/Space Engineering (General), Applied Engineering, Architectural Engineering, Biochemical Engineering, Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Electrical and Computer Engineering, Electrical and Electronics Engineering, Engineering Physics/Applied Physics, Engineering (General), Environmental/Environmental Health Engineering, Materials Engineering, Mechanical Engineering, Telecommunications Engineering, Engineering Technologies/Technicians (General), Creative Writing, English Language and Literature (General), Chinese Language and Literature, Classics and Classical Languages/Literatures/Linguistics (General), East Asian Languages/Literatures/Linguistics (General), French Language and Literature, Germanic Languages/Literatures/Linguistics (General), Japanese Language and Literature, Linguistics, Spanish Language and Literature, Audiology/Audiologist, Communication Sciences and Disorders (General), History (General), Advanced Legal Research/Studies (General), Law, General Studies, Humanities/Humanistic Studies, Applied Mathematics (General), Mathematics (General), Statistics (General), Computational Science, International/Globalization Studies, Multi/Interdisciplinary Studies (General), Museology/Museum Studies, Environmental Studies, Jewish/Judaic Studies, Philosophy, Religion/Religious Studies, Astronomy, Astrophysics, Atmospheric Sciences and Meteorology (General), Chemical Physics, Chemistry (General), Geology/Earth Science (General), Geophysics and Seismology, Physics (General), Educational Psychology, Psychology (General), Community Organization and Advocacy, Anthropology (General), Economics (General), Geography, Political Science and Government (General), Sociology (General), Art History/Criticism and Conservation, Dance (General), Drama and Dramatics/Theatre Arts (General), Film/Cinema/Media Studies, Fine/Studio Arts (General), Intermedia/Multimedia, Music History/Literature/Theory, Music Performance (General), Music (General)"
126669, Colorado Christian University,-105.09456,39.71388,"Biology/Biological Sciences (General), Accounting, Accounting and Business/Management, Business Administration and Management (General), Human Resources Management/Personnel Administration (General), Logistics/Materials/Supply Chain Management, NonProfit/Public/Organizational Management, Organizational Behavior Studies, Organizational Leadership, Project Management, Sales/Distribution/Marketing Operations (General), Digital Communication and Media/Multimedia, Public Relations/Advertising/Applied Communication, Public Relations/Image Management, Speech Communication and Rhetoric, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Information Technology, Curriculum and Instruction, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, English/Language Arts Teacher Education, History Teacher Education, Multicultural Education, Music Teacher Education, Science Teacher Education/General Science Teacher Education, Special Education and Teaching (General), Industrial Engineering, English Language and Literature (General), Health/Health Care Administration/Management, Health/Medical Preparatory Programs (Other), Nursing Administration, PreMedicine/PreMedical Studies, PrePhysician Assistant, Registered Nursing/Registered Nurse, History (General), Criminal Justice/Law Enforcement Administration, Liberal Arts and Sciences/Liberal Studies, Biological and Physical Sciences, International/Globalization Studies, Multi/Interdisciplinary Studies (Other), Outdoor Education, Applied Psychology, Counseling Psychology, Psychology (General), Public Administration, Political Science and Government (General), Social Sciences (General), Bible/Biblical Studies, Divinity/Ministry, Lay Ministry, Missions/Missionary Studies, Religious/Sacred Music, Theology/Theological Studies, Youth Ministry, Music (General)"
126678, Colorado College,-104.822697,38.84886,"Asian Studies/Civilization, Ethnic Studies, French Studies, HispanicAmerican/Puerto Rican/MexicanAmerican/Chicano Studies, Regional Studies (U.S./Canadian/Foreign), Russian Studies, Women's Studies, Biochemistry, Cell/Cellular and Molecular Biology, Ecology and Evolutionary Biology, Neuroscience, Computer and Information Sciences/ Other, Education (General), Elementary Education and Teaching, Secondary Education and Teaching, Teacher Education/Multiple Levels, Creative Writing, English Language and Literature (General), Classics and Classical Languages/Literatures/Linguistics (General), Comparative Literature, History (General), Liberal Arts and Sciences (General) Studies and Humanities (Other), Mathematics (General), Multi/Interdisciplinary Studies (Other), Museology/Museum Studies, Environmental Science, Environmental Studies, Philosophy, Religion/Religious Studies, Chemistry (General), Geology/Earth Science (General), Physics (General), Psychology (General), Anthropology (General), Econometrics and Quantitative Economics, Economics (General), International Economics, Political Science and Government (General), Social Sciences (Other), Sociology (General), Art History/Criticism and Conservation, Drama and Dramatics/Theatre Arts (General), Film/Cinema/Media Studies, Fine/Studio Arts (General), Music (General)"
126775, Colorado School of Mines,-105.223364,39.751443,"Biochemistry, Computer Science, Biological/Biosystems Engineering, Chemical Engineering, Civil Engineering (General), Electrical and Electronics Engineering, Engineering Physics/Applied Physics, Engineering (General), Environmental/Environmental Health Engineering, Geological/Geophysical Engineering, Manufacturing Engineering, Materials Engineering, Mechanical Engineering, Mechatronics/Robotics/Automation Engineering, Metallurgical Engineering, Mining and Mineral Engineering, Nuclear Engineering, Petroleum Engineering, Systems Engineering, Engineering/Industrial Management, Computational and Applied Mathematics, Behavioral Sciences, Data Science (General), Chemistry (General), Chemistry (Other), Geological and Earth Sciences/Geosciences (Other), Geology/Earth Science (General), Geophysics and Seismology, Hydrology and Water Resources Science, Physics (General), Physics (Other), Econometrics and Quantitative Economics, Economics (General)"
126818, Colorado State University-Fort Collins,-105.080732,40.574805,"Agribusiness/Agricultural Business Operations, Agricultural Economics, Agriculture (General), Animal Sciences (General), Applied Horticulture/Horticulture Operations (General), Brewing Science, Equestrian/Equine Studies, Horticultural Science, Plant Protection and Integrated Pest Management, Range Science and Management, Soil Science and Agronomy (General), Veterinary Medicine, Veterinary Sciences/Veterinary Clinical Sciences (General), Interior Architecture, Landscape Architecture, Ethnic Studies, Women's Studies, Biochemistry, Biology/Biological Sciences (General), Biomedical Sciences (General), Biotechnology, Botany/Plant Biology, Cell/Cellular and Molecular Biology, Ecology, Environmental Biology, Exercise Physiology and Kinesiology, Microbiology (General), Neuroscience, Toxicology, Wildlife Biology, Zoology/Animal Biology, Accounting, Business Administration and Management (General), Management Sciences and Quantitative Methods (Other), Restaurant/Food Services Management, Communication and Media Studies (Other), Journalism, Public Relations/Advertising/Applied Communication, Speech Communication and Rhetoric, Computer and Information Sciences (General), Information Science/Studies, Adult and Continuing Education and Teaching, Agricultural Teacher Education, Early Childhood Education and Teaching, Educational Administration and Supervision (Other), Higher Education/Higher Education Administration, Student Counseling and Personnel Services (Other), Bioengineering and Biomedical Engineering, Chemical Engineering, Civil Engineering (General), Computer Engineering (General), Electrical and Electronics Engineering, Engineering Science, Engineering (General), Environmental/Environmental Health Engineering, Mechanical Engineering, Systems Engineering, Construction Engineering Technology/Technician, Creative Writing, English Language and Literature (General), Apparel and Textile Marketing Management, Business Family and Consumer Sciences/Human Sciences, Family and Consumer Sciences/Human Sciences (General), Human Development and Family Studies (General), Foreign Languages and Literatures (General), Environmental Health, Occupational Therapy/Therapist, Radiologic Technology/Science Radiographer, Substance Abuse/Addiction Counseling, History (General), Fire Services Administration, Liberal Arts and Sciences/Liberal Studies, Applied Statistics (General), Mathematics (General), Statistics (General), Biological and Physical Sciences, Data Science (General), International/Globalization Studies, Natural Sciences, Nutrition Sciences, Environmental Science, Environmental/Natural Resource Recreation and Tourism, Environmental/Natural Resources Management and Policy (General), Forest Sciences and Biology, Forestry (General), Natural Resources/Conservation (General), Water/Wetlands/Marine Resources Management, Exercise Science and Kinesiology, Parks/Recreation/Leisure Facilities Management (General), Sport and Fitness Administration/Management, Philosophy, Atmospheric Sciences and Meteorology (General), Chemistry (General), Geology/Earth Science (General), Materials Science, Physics (General), Industrial and Organizational Psychology, Psychology (General), Public Administration, Social Work, Anthropology (General), Econometrics and Quantitative Economics, Geography, Political Science and Government (General), Sociology (General), Arts/Entertainment/Media Management (General), Dance (General), Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Music (General)"
126979, Denver Seminary,-105.022363,39.600595,"Counseling Psychology, Bible/Biblical Studies, Divinity/Ministry, Pastoral Counseling and Specialized Ministries (Other), Theology and Religious Vocations (Other), Theology/Theological Studies"
127060, University of Denver,-104.963259,39.678005,"AsianAmerican Studies, Ethnic/Cultural Minority/Gender/Group Studies (Other), Biochemistry, Biology/Biological Sciences (General), Biomedical Sciences (General), Ecology, Molecular Biology, Molecular Biophysics, Accounting, Business Statistics, Business/Commerce (General), Finance (General), Hospitality Administration/Management (General), Human Resources Management/Personnel Administration (General), International Business/Trade/Commerce, International Finance, Management Sciences and Quantitative Methods (Other), Marketing/Marketing Management (General), NonProfit/Public/Organizational Management, Organizational Behavior Studies, Real Estate, Taxation, Transportation/Mobility Management, Communication and Media Studies (Other), Communication/Journalism/Related Programs (Other), Journalism, Mass Communication/Media Studies, Speech Communication and Rhetoric, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, Computer Systems Analysis/Analyst, Information Science/Studies, Information Technology, Counselor Education/School Counseling and Guidance Services, Curriculum and Instruction, Education/Teaching of Individuals in Early Childhood Special Education Programs, Educational Leadership and Administration (General), Educational Statistics and Research Methods, Higher Education/Higher Education Administration, Bioengineering and Biomedical Engineering, Computer Engineering (General), Electrical and Electronics Engineering, Engineering (General), Engineering (Other), Mechanical Engineering, Systems Engineering, Creative Writing, English Language and Literature (General), French Language and Literature, Italian Language and Literature, Russian Language and Literature, Spanish Language and Literature, Health and Medical Administrative Services (Other), Health/Health Care Administration/Management, Medical Informatics, History (General), Securities Services Administration/Management, American/U.S. Law/Legal Studies/Jurisprudence, Energy/Environment/Natural Resources Law, International Business/Trade/Tax Law, Law, Legal Professions and Studies (Other), Legal Studies, Tax Law/Taxation, Humanities/Humanistic Studies, Library and Information Science, Mathematics (General), Biological and Physical Sciences, International/Globalization Studies, Peace Studies and Conflict Resolution, Environmental Science, Environmental Studies, Environmental/Natural Resources Management and Policy (General), Sports/Kinesiology/Physical Education/Fitness (General), Philosophy, Religion/Religious Studies, Chemistry (General), Materials Science, Physics (General), Clinical Child Psychology, Clinical Psychology, Counseling Psychology, Forensic Psychology, Psychology (General), Psychology (Other), Public Policy Analysis (General), Social Work, Anthropology (General), Criminology, Development Economics and International Development, Economics (General), Geographic Information Science and Cartography, Geography, International Relations and Affairs, Political Science and Government (General), Sociology (General), Art History/Criticism and Conservation, Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Film/Cinema/Media Studies, Fine Arts and Art Studies (Other), Game and Interactive Media Design, Graphic Design, Music Performance (General), Music Technology, Music Theory and Composition, Music (General), Musicology and Ethnomusicology"
127185, Fort Lewis College,-107.867422,37.275939,"American Indian/Native American Studies, Biology/Biological Sciences (General), Accounting, Business/Commerce (General), Entrepreneurship/Entrepreneurial Studies, Marketing/Marketing Management (General), Computer/Information Technology Services Administration and Management (Other), Early Childhood Education and Teaching, Education (General), Education (Other), Educational Administration and Supervision (Other), Educational Leadership and Administration (General), Elementary Education and Teaching, Special Education and Teaching (General), Teaching English as a Second or Foreign Language/ESL Language Instructor, Computer Engineering (General), Engineering (General), English Language and Literature (General), Public Health (General), History (General), Mathematics (General), Multi/Interdisciplinary Studies (Other), Environmental Science, Environmental Studies, Exercise Science and Kinesiology, Outdoor Education, Sport and Fitness Administration/Management, Philosophy, Chemistry (General), Geology/Earth Science (General), Physics (General), Psychology (General), Anthropology (General), Criminology, Economics (General), Political Science and Government (General), Sociology (General), Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Music (General)"
127556, Colorado Mesa University,-108.553275,39.080643,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Hospitality Administration/Management (General), Mass Communication/Media Studies, Animation/Interactive Technology/Video Graphics/Special Effects, Computer and Information Sciences (General), Information Technology, Education (General), Music Teacher Education, Construction Engineering Technology/Technician, Mechanical/Mechanical Engineering Technology/Technician, English Language and Literature (General), Child Care Provider/Assistant, Spanish Language and Literature, Athletic Training/Trainer, Family Practice Nurse/Nursing, Nursing Practice, Physician Assistant, Radiologic Technology/Science Radiographer, Registered Nursing/Registered Nurse, History (General), Criminal Justice/Police Science, Criminal Justice/Safety Studies, Liberal Arts and Sciences/Liberal Studies, Applied Mathematics (General), Mathematics (General), Multi/Interdisciplinary Studies (Other), Environmental Science, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Chemistry (General), Geology/Earth Science (General), Physics (General), Psychology (General), Social Work, Political Science and Government (General), Social Sciences (General), Sociology (General), Art/Art Studies (General), Dance (General), Drama and Dramatics/Theatre Arts (General), Graphic Design, Music Performance (General), Music (General)"
